Event_Date,Over3,Over4,Over5,Over6
1974.1288,0,0,0,0
1974.1315,0,0,0,0
1974.1342,0,0,0,0
1974.137,0,0,0,0
1974.1397,0,0,0,0
1974.1425,0,0,0,0
1974.1452,0,0,0,0
1974.1479,0,0,0,0
1974.1507,0,0,0,0
1974.1534,0,0,0,0
1974.1562,0,0,0,0
1974.1589,0,0,0,0
1974.1616,0,0,0,0
1974.1644,0,0,0,0
1974.1671,0,0,0,0
1974.1699,0,0,0,0
1974.1726,0,0,0,0
1974.1753,0,0,0,0
1974.1781,0,0,0,0
1974.1808,0,0,0,0
1974.1836,0,0,0,0
1974.1863,0,0,0,0
1974.189,0,0,0,0
1974.1918,0,0,0,0
1974.1945,0,0,0,0
1974.1973,0,0,0,0
1974.2,0,0,0,0
1974.2027,0,0,0,0
1974.2055,0,0,0,0
1974.2082,0,0,0,0
1974.211,0,0,0,0
1974.2137,0,0,0,0
1974.2164,0,0,0,0
1974.2192,0,0,0,0
1974.2219,0,0,0,0
1974.2247,0,0,0,0
1974.2274,0,0,0,0
1974.2301,0,0,0,0
1974.2329,0,0,0,0
1974.2356,0,0,0,0
1974.2384,0,0,0,0
1974.2411,0,0,0,0
1974.2438,0,0,0,0
1974.2466,0,0,0,0
1974.2493,0,0,0,0
1974.2521,0,0,0,0
1974.2548,0,0,0,0
1974.2575,0,0,0,0
1974.2603,0,0,0,0
1974.263,0,0,0,0
1974.2658,0,0,0,0
1974.2685,0,0,0,0
1974.2712,0,0,0,0
1974.274,0,0,0,0
1974.2767,0,0,0,0
1974.2795,0,0,0,0
1974.2822,0,0,0,0
1974.2849,0,0,0,0
1974.2877,0,0,0,0
1974.2904,0,0,0,0
1974.2932,0,0,0,0
1974.2959,0,0,0,0
1974.2986,0,0,0,0
1974.3014,0,0,0,0
1974.3041,0,0,0,0
1974.3068,0,0,0,0
1974.3096,0,0,0,0
1974.3123,0,0,0,0
1974.3151,0,0,0,0
1974.3178,0,0,0,0
1974.3205,0,0,0,0
1974.3233,0,0,0,0
1974.326,0,0,0,0
1974.3288,0,0,0,0
1974.3315,0,0,0,0
1974.3342,0,0,0,0
1974.337,0,0,0,0
1974.3397,0,0,0,0
1974.3425,0,0,0,0
1974.3452,0,0,0,0
1974.3479,0,0,0,0
1974.3507,0,0,0,0
1974.3534,0,0,0,0
1974.3562,0,0,0,0
1974.3589,0,0,0,0
1974.3616,0,0,0,0
1974.3644,0,0,0,0
1974.3671,0,0,0,0
1974.3699,0,0,0,0
1974.3726,0,0,0,0
1974.3753,0,0,0,0
1974.3781,0,0,0,0
1974.3808,0,0,0,0
1974.3836,0,0,0,0
1974.3863,0,0,0,0
1974.389,0,0,0,0
1974.3918,0,0,0,0
1974.3945,0,0,0,0
1974.3973,0,0,0,0
1974.4,0,0,0,0
1974.4027,0,0,0,0
1974.4055,0,0,0,0
1974.4082,0,0,0,0
1974.411,0,0,0,0
1974.4137,0,0,0,0
1974.4164,0,0,0,0
1974.4192,0,0,0,0
1974.4219,0,0,0,0
1974.4247,0,0,0,0
1974.4274,0,0,0,0
1974.4301,0,0,0,0
1974.4329,0,0,0,0
1974.4356,0,0,0,0
1974.4384,0,0,0,0
1974.4411,0,0,0,0
1974.4438,0,0,0,0
1974.4466,0,0,0,0
1974.4493,0,0,0,0
1974.4521,0,0,0,0
1974.4548,0,0,0,0
1974.4575,0,0,0,0
1974.4603,0,0,0,0
1974.463,0,0,0,0
1974.4658,0,0,0,0
1974.4685,0,0,0,0
1974.4712,0,0,0,0
1974.474,0,0,0,0
1974.4767,0,0,0,0
1974.4795,0,0,0,0
1974.4822,0,0,0,0
1974.4849,0,0,0,0
1974.4877,0,0,0,0
1974.4904,0,0,0,0
1974.4932,0,0,0,0
1974.4959,0,0,0,0
1974.4986,0,0,0,0
1974.5014,0,0,0,0
1974.5041,0,0,0,0
1974.5068,0,0,0,0
1974.5096,0,0,0,0
1974.5123,0,0,0,0
1974.5151,0,0,0,0
1974.5178,0,0,0,0
1974.5205,0,0,0,0
1974.5233,0,0,0,0
1974.526,0,0,0,0
1974.5288,0,0,0,0
1974.5315,0,0,0,0
1974.5342,0,0,0,0
1974.537,0,0,0,0
1974.5397,0,0,0,0
1974.5425,0,0,0,0
1974.5452,0,0,0,0
1974.5479,0,0,0,0
1974.5507,0,0,0,0
1974.5534,0,0,0,0
1974.5562,0,0,0,0
1974.5589,0,0,0,0
1974.5616,0,0,0,0
1974.5644,0,0,0,0
1974.5671,0,0,0,0
1974.5699,0,0,0,0
1974.5726,0,0,0,0
1974.5753,0,0,0,0
1974.5781,0,0,0,0
1974.5808,0,0,0,0
1974.5836,0,0,0,0
1974.5863,0,0,0,0
1974.589,0,0,0,0
1974.5918,0,0,0,0
1974.5945,0,0,0,0
1974.5973,0,0,0,0
1974.6,0,0,0,0
1974.6027,0,0,0,0
1974.6055,0,0,0,0
1974.6082,0,0,0,0
